source_primary,source_secondary,target
CHEBI:52010,CHEBI:81717,MONDO:0005271
CHEBI:52010,CHEBI:8093,MONDO:0005271
UNII:2R04ONI662,CHEBI:36773,UMLS:C0281856
DRUGBANK:DB16613,PUBCHEM.COMPOUND:3467,MONDO:0003212
UMLS:C1609165,CHEBI:44185,MONDO:0100345
CHEBI:8028,CHEBI:2666,MONDO:0002009
CHEBI:174690,CHEBI:135590,MONDO:0003781
UMLS:C1367202,UMLS:C2346820,MONDO:0005575
CHEBI:3614,CHEBI:6456,MONDO:0002258
CHEBI:18243,CHEBI:17234,MONDO:0005252
CHEBI:51803,CHEBI:39561,MONDO:0021201
CHEBI:85966,CHEBI:6904,MONDO:0000775
CHEBI:63618,CHEBI:15365,MONDO:0005267
CHEBI:15640,CHEBI:29034,MONDO:0001860
CHEBI:17568,CHEBI:32188,MONDO:0002691
CHEBI:4903,CHEBI:7627,MONDO:0006004
CHEBI:25107,CHEBI:27363,MONDO:0006844
UNII:81F061RQS4,UNII:7Y4N11PXO8,MONDO:0000945
CHEBI:9667,CHEBI:29013,MONDO:0004980
CHEBI:75998,CHEBI:75045,UniProtKB:A0A8D0SEZ5
CHEBI:46195,CHEBI:4909,NCIT:C3244
CHEBI:3764,CHEBI:41879,MONDO:0002026
CHEBI:34764,CHEBI:7507,MONDO:0006570
CHEBI:7507,UMLS:C0004599,UMLS:C0006434
CHEBI:59477,CHEBI:3077,MONDO:0005093
CHEBI:9321,CHEBI:2676,MONDO:0005113
CHEBI:81862,CHEBI:64733,MONDO:0003652
CHEBI:195280,CHEBI:156095,MONDO:0005920
CHEBI:575568,CHEBI:8455,MONDO:0005920
CHEBI:83168,CHEBI:51209,MONDO:0005091
CHEBI:75037,CHEBI:5134,MONDO:0005002
PUBCHEM.COMPOUND:11431811,CHEBI:3207,MONDO:0005002
CHEBI:5147,CHEBI:3207,MONDO:0005002
CHEBI:27373,CHEBI:41872,MONDO:0002258
CHEBI:7476,CHEBI:50275,MONDO:0005306
CHEBI:7507,UMLS:C0004599,MONDO:0005898
CHEBI:135408,CHEBI:5551,MONDO:0005002
CHEBI:48947,CHEBI:472657,UMLS:C0859304
UMLS:C2587184,UMLS:C0040018,UMLS:C1707833
CHEBI:28741,CHEBI:63043,MONDO:0005515
UNII:RUU8G67GQM,CHEBI:16914,UMLS:C0853619
CHEBI:81717,CHEBI:3309,HP:0002901
CHEBI:3764,CHEBI:17650,MONDO:0005984
CHEBI:63605,CHEBI:31348,UMLS:C0278488
CHEBI:50815,CHEBI:4903,MONDO:0011438
CHEBI:5551,CHEBI:51209,MONDO:0005709
CHEBI:15365,CHEBI:22652,HP:0003326
CHEBI:8768,CHEBI:31515,MONDO:0007186
UMLS:C1328025,UMLS:C0338204,MONDO:0006804
CHEBI:9667,CHEBI:47381,MONDO:0043923
CHEBI:3764,CHEBI:17650,UMLS:C0040938
CHEBI:74460,CHEBI:17650,HP:0032004
CHEBI:6762,CHEBI:17650,UMLS:C0021564
CHEBI:37941,CHEBI:15365,MONDO:0005542
CHEBI:94440,CHEBI:16467,MONDO:0005812
CHEBI:10056,PUBCHEM.COMPOUND:5284632,MONDO:0005090
CHEBI:15366,CHEBI:17650,UMLS:C0740437
CHEBI:8378,CHEBI:7507,UMLS:C4551678
CHEBI:3077,CHEBI:63845,UMLS:C4551678
CHEBI:135978,CHEBI:247956,MONDO:0004872
CHEBI:41500,UMLS:C0075857,MONDO:0004976
CHEBI:168396,UMLS:C0010592,UMLS:C0238217
CHEBI:51450,CHEBI:41879,UMLS:C4551678
CHEBI:4636,CHEBI:93363,UMLS:C0239093
CHEBI:17015,CHEBI:18385,MONDO:0001318
CHEBI:8232,CHEBI:9421,UMLS:C1112209
CHEBI:3504,CHEBI:48947,UMLS:C0851631
CHEBI:52010,CHEBI:51209,MONDO:0005324
CHEBI:9587,CHEBI:48947,UMLS:C0851439
CHEBI:3077,CHEBI:63845,MONDO:0004768
CHEBI:174690,CHEBI:135590,HP:0006528
CHEBI:17824,CHEBI:17606,UMLS:C0851439
CHEBI:100241,CHEBI:8232,UMLS:C0746883
CHEBI:3311,UNII:472LWJ3Y9N,MONDO:0001068
CHEBI:31403,CHEBI:31515,MONDO:0008015
CHEBI:16914,CHEBI:34764,MONDO:0006570
CHEBI:30512,CHEBI:16914,MONDO:0011438
CHEBI:15765,CHEBI:39585,MONDO:0001945
CHEBI:47381,CHEBI:6456,MONDO:0005554
CHEBI:95178,CHEBI:3611,UMLS:C0948395
CHEBI:9421,CHEBI:134719,MONDO:0100338
UMLS:C0041499,UNII:X8XI70B5Z6,MONDO:0005993
CHEBI:88258,CHEBI:45924,MONDO:0004652
CHEBI:6970,CHEBI:16914,MONDO:0007915
UNII:UM5219H89V,CHEBI:27470,MONDO:0000755
UNII:UM5219H89V,CHEBI:27470,MONDO:0000755
UNII:UM5219H89V,CHEBI:27470,UMLS:C1623040
CHEBI:4814,CHEBI:5778,UMLS:C0862906
CHEBI:28593,CHEBI:4470,UMLS:C2316460
CHEBI:76128,CHEBI:94557,UMLS:C1611174
CHEBI:70735,CHEBI:39867,MONDO:0024613
UMLS:C2353893,CHEBI:44185,MONDO:0008383
CHEBI:31608,CHEBI:22652,UMLS:C0240066
CHEBI:7444,CHEBI:3013,MONDO:0005044
CHEBI:27363,CHEBI:18248,UMLS:C0240066
CHEBI:3347,CHEBI:5778,MONDO:0005044
UNII:FML8G1U0Y3,CHEBI:33130,MONDO:0007186
CHEBI:32687,CHEBI:39098,MONDO:0003482
DRUGBANK:DB13195,CHEBI:16914,HP:0003419
UNII:39IS23Q1EW,CHEBI:50131,MONDO:0004614
CHEBI:64733,CHEBI:30769,MONDO:0024306
CHEBI:136048,CHEBI:2676,MONDO:0005113
CHEBI:17568,CHEBI:32188,MONDO:0021063
UMLS:C3827149,UMLS:C2346820,MONDO:0005012
CHEBI:15365,CHEBI:22652,HP:0100607
CHEBI:22469,PUBCHEM.COMPOUND:2758,MONDO:0003014
CHEBI:75045,CHEBI:75998,MONDO:0005012
CHEBI:3125,CHEBI:534,MONDO:0002203
CHEBI:32139,CHEBI:32034,MONDO:0002203
CHEBI:3743,CHEBI:3611,MONDO:0005292
CHEBI:3697,CHEBI:190509,MONDO:0018542
CHEBI:5778,CHEBI:6541,MONDO:0005098
CHEBI:10082,CHEBI:27373,HP:0001742
CHEBI:51209,CHEBI:52010,HP:0001742
CHEBI:84116,CHEBI:51209,HP:0001742
CHEBI:22652,UNII:C3B9R0E116,UMLS:C0700184
UMLS:C0041499,CHEBI:116735,MONDO:0001039
CHEBI:3485,CHEBI:48947,MONDO:0001039
CHEBI:31515,CHEBI:135931,UMLS:C0267055
CHEBI:5551,CHEBI:51209,HP:0001742
CHEBI:51209,CHEBI:94559,HP:0001742
CHEBI:4469,CHEBI:132233,MONDO:0005302
CHEBI:133011,CHEBI:8310,UMLS:C0016397
CHEBI:85083,CHEBI:63580,UMLS:C4049395
CHEBI:6762,CHEBI:17650,MONDO:0005492
CHEBI:6715,PUBCHEM.COMPOUND:45357473,MONDO:0005298
CHEBI:75832,CHEBI:27470,MONDO:0001860
CHEBI:5100,CHEBI:2682,UMLS:C0343890
UMLS:C3641122,UMLS:C1948073,MONDO:0002691
CHEBI:9667,CHEBI:4754,MONDO:0021340
CHEBI:7507,CHEBI:34764,MONDO:0021340
CHEBI:48947,CHEBI:472657,MONDO:0001650
CHEBI:85089,CHEBI:85083,UMLS:C4049420
CHEBI:63616,CHEBI:27899,MONDO:0056806
CHEBI:17650,CHEBI:8357,MONDO:0005538
CHEBI:17548,CHEBI:31498,MONDO:0007186
DRUGBANK:DB13913,UNII:DO250MG0W6,MONDO:0007186
CHEBI:94557,CHEBI:47381,NCIT:C34887
CHEBI:18405,CHEBI:27306,MONDO:0004574
CHEBI:94557,CHEBI:4909,NCIT:C34887
CHEBI:31498,CHEBI:4514,HP:0033589
CHEBI:135700,CHEBI:6923,UMLS:C1322253
UNII:B1QE5P712K,CHEBI:34674,MONDO:0006733
CHEBI:53248,CHEBI:17246,MONDO:0006733
CHEBI:17439,CHEBI:27470,MONDO:0020696
CHEBI:85537,CHEBI:30769,HP:0012735
CHEBI:85537,CHEBI:4470,HP:0012735
CHEBI:8093,CHEBI:4470,HP:0012735
CHEBI:5551,CHEBI:4470,HP:0012735
PUBCHEM.COMPOUND:71586946,CHEBI:164200,MONDO:0002040
PUBCHEM.COMPOUND:3467,CHEBI:3077,MONDO:0002137
UMLS:C3827149,UMLS:C2346820,MONDO:0005012
CHEBI:31663,CHEBI:16914,MONDO:0002137
CHEBI:188719,CHEBI:40237,MONDO:0005148
UMLS:C2346820,UMLS:C1367202,MONDO:0005012
CHEBI:6801,CHEBI:71272,MONDO:0005148
CHEBI:7507,CHEBI:3001,UMLS:C0263443
CHEBI:39561,CHEBI:135611,UMLS:C0011974
CHEBI:39548,CHEBI:2668,MONDO:0005439
CHEBI:48213,CHEBI:48220,MONDO:0002508
CHEBI:3614,CHEBI:94563,MONDO:0002508
CHEBI:3311,CHEBI:31498,MONDO:0001126
CHEBI:47381,CHEBI:6456,MONDO:0005578
CHEBI:26710,CHEBI:16899,HP:0002902
CHEBI:4534,CHEBI:92712,MONDO:0001272
CHEBI:64733,CHEBI:81862,MONDO:0005265
CHEBI:30746,CHEBI:135276,HP:0031246
CHEBI:74460,CHEBI:34764,MONDO:0021935
CHEBI:9150,CHEBI:49040,MONDO:0011374
CHEBI:74460,CHEBI:17650,MONDO:0004980
CHEBI:4636,CHEBI:4470,HP:0031246
CHEBI:38545,CHEBI:15365,MONDO:0011374
CHEBI:28674,CHEBI:31625,MONDO:0003799
CHEBI:16714,CHEBI:2668,HP:0031246
CHEBI:88258,CHEBI:45924,MONDO:0005230
CHEBI:17234,CHEBI:6456,MONDO:0007263
CHEBI:15354,CHEBI:27732,HP:0012531
CHEBI:15365,CHEBI:7852,HP:0012531
CHEBI:94557,CHEBI:47381,HP:0012531
CHEBI:6784,CHEBI:7627,MONDO:0008487
CHEBI:28674,CHEBI:84115,HP:0033841
CHEBI:135398,CHEBI:4903,MONDO:0008487
CHEBI:46195,CHEBI:51209,MONDO:0005709
CHEBI:27594,CHEBI:31498,NCIT:C78213
CHEBI:17754,CHEBI:26710,MONDO:0006875
CHEBI:131526,CHEBI:29385,MONDO:0024268
CHEBI:15365,CHEBI:32139,HP:0012531
CHEBI:4636,CHEBI:116735,HP:0012531
CHEBI:63629,CHEBI:46195,HP:0012531
CHEBI:6717,CHEBI:4514,UMLS:C0877664
CHEBI:229630,UNII:61ZBX54883,MONDO:0008487
CHEBI:8346,CHEBI:18332,MONDO:0009718
CHEBI:48220,CHEBI:48213,UMLS:C0729771
CHEBI:135214,CHEBI:10454,MONDO:0001942
CHEBI:50742,CHEBI:16469,MONDO:0005298
CHEBI:27300,UNII:UMD7G2653W,MONDO:0005298
CHEBI:16467,CHEBI:133538,MONDO:0005240
CHEBI:74500,CHEBI:135624,UMLS:C0863090
CHEBI:4636,CHEBI:8093,HP:0025095
CHEBI:52010,CHEBI:8093,UMLS:C3257803
CHEBI:52010,CHEBI:8093,HP:0025095
UMLS:C3541379,CHEBI:27306,HP:0033050
CHEBI:18408,CHEBI:16347,HP:0004325
CHEBI:17594,CHEBI:15367,MONDO:0011438
UNII:3U02EL437C,CHEBI:82405,MONDO:0011438
CHEBI:6923,CHEBI:82405,MONDO:0011438
CHEBI:31498,UMLS:C0111046,UMLS:C0267167
UMLS:C0111046,CHEBI:31498,UMLS:C0267167
CHEBI:41879,CHEBI:9635,UMLS:C0015404
CHEBI:41879,CHEBI:28864,UMLS:C0015404
DRUGBANK:DB10329,DRUGBANK:DB10320,MONDO:0005114
DRUGBANK:DB10328,DRUGBANK:DB10320,MONDO:0005114
CHEBI:5134,CHEBI:2950,MONDO:0011786
CHEBI:135612,CHEBI:59773,MONDO:0015340
CHEBI:73274,CHEBI:6801,MONDO:0005148
CHEBI:85966,CHEBI:3441,UMLS:C0749225
UMLS:C0071214,UMLS:C1372952,DRUGBANK:DB11621
UMLS:C0071214,UMLS:C1372952,DRUGBANK:DB11597
CHEBI:9241,CHEBI:135492,MONDO:0005252
UMLS:C0657912,CHEBI:28115,MONDO:0020696
UMLS:C0338204,CHEBI:4672,CHEBI:4027
CHEBI:9168,UMLS:C0010592,EFO:0009573
UNII:DPT0O3T46P,UMLS:C0338204,MONDO:0003219
CHEBI:22984,CHEBI:27300,MONDO:0011996
CHEBI:51209,CHEBI:15365,UMLS:C0852402
CHEBI:7565,CHEBI:6456,NCIT:C78587
CHEBI:17594,CHEBI:15367,MONDO:0019289
CHEBI:3077,CHEBI:29013,MONDO:0004980
CHEBI:93363,CHEBI:104017,NCIT:C50572
CHEBI:46936,CHEBI:32322,MONDO:0005468
DRUGBANK:DB15794,CHEBI:46859,UMLS:C0234251
CHEBI:9329,CHEBI:8673,CHEBI:3638
UNII:G083B71P98,PUBCHEM.COMPOUND:105013,UniProtKB:P01168
CHEBI:93363,CHEBI:84115,HP:0000613
CHEBI:31608,CHEBI:27470,UMLS:C1623040
CHEBI:75832,CHEBI:27470,MONDO:0000755
CHEBI:75832,CHEBI:27470,MONDO:0000755
CHEBI:9332,CHEBI:45924,MONDO:0003778
CHEBI:90879,CHEBI:75179,UMLS:C0796392
CHEBI:31608,CHEBI:27470,MONDO:0000755
CHEBI:31608,CHEBI:27470,MONDO:0000755
CHEBI:6715,PUBCHEM.COMPOUND:45357473,MONDO:0001410
CHEBI:3996,CHEBI:76200,HP:0002487
CHEBI:5778,CHEBI:2639,MONDO:0005044
CHEBI:9671,CHEBI:5778,UMLS:C0860811
UMLS:C3827082,UMLS:C0796392,UMLS:C5395609
CHEBI:10082,CHEBI:27373,UMLS:C0176372
CHEBI:135780,CHEBI:31498,HP:0002027
CHEBI:9449,CHEBI:5551,MONDO:0001358
CHEBI:76010,CHEBI:63577,UMLS:C0877599
CHEBI:63717,CHEBI:31536,MONDO:0009234
CHEBI:75045,CHEBI:75998,UniProtKB:A0A8D0SEZ5
CHEBI:4636,CHEBI:31206,HP:0012735
CHEBI:2549,CHEBI:5551,HP:0012735
CHEBI:77032,CHEBI:85537,MONDO:0005249
CHEBI:75998,CHEBI:75045,UMLS:C5395609
CHEBI:6801,CHEBI:135285,UMLS:C3838797
CHEBI:5383,CHEBI:8228,UMLS:C3838797
UNII:LIA7Z4002P,CHEBI:15377,HP:0002093
CHEBI:3614,CHEBI:5130,MONDO:0002258
CHEBI:9599,CHEBI:63925,NCIT:C50611
CHEBI:17568,CHEBI:32188,MONDO:0008315
CHEBI:2639,CHEBI:5778,MONDO:0003019
CHEBI:73274,CHEBI:6801,MONDO:0005148
CHEBI:82720,CHEBI:6801,MONDO:0005148
UMLS:C1608841,CHEBI:44185,MONDO:0011849
CHEBI:16469,CHEBI:231594,GO:0042697
CHEBI:3614,CHEBI:187892,MONDO:0002635
CHEBI:135598,CHEBI:33353,UMLS:C0852149
CHEBI:135611,CHEBI:17824,UMLS:C0178808
CHEBI:31623,UNII:WA1RT89G9X,MONDO:0002519
CHEBI:31623,CHEBI:7507,MONDO:0021666
CHEBI:15428,CHEBI:21557,UMLS:C0851439
CHEBI:17924,CHEBI:17754,UMLS:C0549433
CHEBI:9667,CHEBI:17630,UMLS:C0033777
CHEBI:9332,CHEBI:45924,MONDO:0100338
CHEBI:135547,CHEBI:94773,MONDO:0003198
UNII:O43472U9X8,CHEBI:135515,UMLS:C0855090
UMLS:C0041499,CHEBI:41872,UMLS:C0555971
UMLS:C2346820,UMLS:C1367202,UMLS:C1142025
CHEBI:41872,CHEBI:135611,UMLS:C0555971
CHEBI:15428,CHEBI:15365,MONDO:0005264
CHEBI:231344,CHEBI:68534,MONDO:0850353
CHEBI:94557,CHEBI:47381,UMLS:C0699896
CHEBI:5130,CHEBI:94557,UMLS:C0699896
CHEBI:25187,DRUGBANK:DB11082,MONDO:0005083
CHEBI:3723,CHEBI:15354,MONDO:0002009
UMLS:C2346820,UMLS:C1367202,MONDO:0005086
UNII:O880NM097T,UNII:4F4X42SYQ6,MONDO:0012105
DRUGBANK:DB15654,DRUGBANK:DB17090,MONDO:0100130
DRUGBANK:DB17090,DRUGBANK:DB15654,MONDO:0100130
DRUGBANK:DB15654,DRUGBANK:DB17091,MONDO:0100130
UNII:JSV288Q5CV,UNII:JSV288Q5CV,MONDO:0100130
CHEBI:6456,CHEBI:110423,MONDO:0043731
CHEBI:3311,CHEBI:31498,NCIT:C34887
CHEBI:3510,CHEBI:48947,HP:0002783
CHEBI:3510,CHEBI:48947,HP:0002783
CHEBI:16742,CHEBI:17712,HP:0001410
CHEBI:135547,CHEBI:94773,MONDO:0004868
CHEBI:94563,CHEBI:32914,HP:0002027
CHEBI:94557,CHEBI:47381,MONDO:0019735
CHEBI:190509,CHEBI:3697,UMLS:C0684256
UNII:DPT0O3T46P,UMLS:C0796392,MONDO:0002974
CHEBI:90943,CHEBI:63616,MONDO:0005233
CHEBI:2668,CHEBI:38545,MONDO:0005044
CHEBI:59477,CHEBI:3077,MONDO:0002406
CHEBI:7789,CHEBI:5855,HP:0002027
UMLS:C1367202,UMLS:C2346820,MONDO:0005086
DRUGBANK:DB18714,DRUGBANK:DB18714,MONDO:0001577
CHEBI:133011,CHEBI:8310,MONDO:0021201
UMLS:C1367202,UMLS:C2346820,UMLS:C5395609
CHEBI:83667,UNII:3U02EL437C,MONDO:0100128
CHEBI:190298,CHEBI:131391,MONDO:0006844
CHEBI:9321,CHEBI:2676,MONDO:0005113
CHEBI:45924,CHEBI:9332,UMLS:C0856695
CHEBI:45924,CHEBI:9332,MONDO:0019345
UMLS:C5432264,UMLS:C5432263,UNII:JSV288Q5CV
UNII:2Z3DQD2JHM,UMLS:C5422688,MONDO:0100096
CHEBI:145428,CHEBI:28680,MONDO:0700048
CHEBI:5775,CHEBI:6061,MONDO:0005009
CHEBI:33130,CHEBI:47381,UMLS:C0234251
CHEBI:16997,CHEBI:17754,NCIT:C187286
CHEBI:28674,CHEBI:41879,NCIT:C187286
CHEBI:3614,CHEBI:33118,NCIT:C187286
CHEBI:8426,CHEBI:28971,MONDO:0005113
CHEBI:5147,CHEBI:3207,MONDO:0004979
CHEBI:65346,CHEBI:5147,MONDO:0005002
CHEBI:3077,CHEBI:50749,UMLS:C0263361
CHEBI:9139,CHEBI:135962,MONDO:0001780
CHEBI:116735,CHEBI:3614,MONDO:0004777
PUBCHEM.COMPOUND:11431811,CHEBI:5147,MONDO:0005002
DRUGBANK:DB10989,UMLS:C0078221,MONDO:0005790
CHEBI:48213,CHEBI:48220,MONDO:0006723
CHEBI:135976,CHEBI:25187,NCIT:C3244
UNII:2WU922TK3L,UNII:K6BUU8J72P,UMLS:C4049418
CHEBI:18408,CHEBI:16347,MONDO:0005137
UNII:YH9K692U9S,CHEBI:31623,MONDO:0004757
CHEBI:8310,CHEBI:6456,MONDO:0004795
UMLS:C0796392,CHEBI:45863,UMLS:C0278488
CHEBI:74460,CHEBI:17650,MONDO:0005984
CHEBI:15354,CHEBI:27732,HP:0003326
CHEBI:10454,CHEBI:135214,UMLS:C0027804
CHEBI:9321,CHEBI:28971,UMLS:C0852351
CHEBI:16199,CHEBI:17650,MONDO:0006540
CHEBI:15354,CHEBI:27732,HP:0003418
CHEBI:32139,CHEBI:8768,MONDO:0019610
CHEBI:7507,CHEBI:34764,UMLS:C5441647
CHEBI:9468,CHEBI:116735,UMLS:C0011593
CHEBI:5088,CHEBI:135538,UMLS:C4041537
CHEBI:30746,CHEBI:16914,MONDO:0004678
CHEBI:5551,CHEBI:77032,HP:0031245
DRUGBANK:DB14161,CHEBI:16347,MONDO:0011122
CHEBI:4309,UNII:23OW28RS7P,MONDO:0100073
UNII:9810NUL4D1,CHEBI:6970,MONDO:0005002
CHEBI:100241,CHEBI:17650,UMLS:C0740437
UMLS:C0075857,CHEBI:41500,MONDO:0004976
CHEBI:8913,CHEBI:94458,MONDO:0004872
DRUGBANK:DB13195,CHEBI:16914,MONDO:0002800
CHEBI:16914,CHEBI:46345,MONDO:0005173
CHEBI:94563,CHEBI:32914,MONDO:0006723
CHEBI:3510,CHEBI:48947,UMLS:C0851631
CHEBI:6030,CHEBI:28077,MONDO:0100481
UNII:4F4X42SYQ6,UMLS:C1699394,UMLS:C1868944
CHEBI:45863,CHEBI:175901,UMLS:C0861727
CHEBI:3504,CHEBI:48947,MONDO:0003781
PUBCHEM.COMPOUND:11431811,CHEBI:5147,MONDO:0001358
CHEBI:15640,CHEBI:29034,MONDO:0002281
CHEBI:27306,CHEBI:3994,MONDO:0008015
CHEBI:135976,CHEBI:25187,UMLS:C0080194
CHEBI:74460,CHEBI:17650,MONDO:0001405
CHEBI:8093,CHEBI:94559,MONDO:0005961
CHEBI:46195,CHEBI:31783,MONDO:0005393
UMLS:C0071214,NCBIGene:213,MONDO:0001371
UMLS:C0034330,CHEBI:78320,UMLS:C0043345
CHEBI:3011,CHEBI:5778,UMLS:C0862906
UNII:UM5219H89V,CHEBI:27470,MONDO:0000755
UNII:UM5219H89V,CHEBI:27470,MONDO:0000755
CHEBI:28487,CHEBI:8327,MONDO:0005044
CHEBI:75832,CHEBI:27470,UMLS:C0240066
CHEBI:3011,CHEBI:2668,MONDO:0005044
CHEBI:5778,CHEBI:31932,MONDO:0005044
CHEBI:5778,CHEBI:6960,MONDO:0005044
CHEBI:3380,CHEBI:5778,MONDO:0005044
CHEBI:9649,CHEBI:77733,MONDO:0005044
CHEBI:30314,UMLS:C0903898,UMLS:C0271685
CHEBI:27300,CHEBI:3311,MONDO:0100471
CHEBI:28674,CHEBI:31625,HP:0100534
CHEBI:140628,CHEBI:46081,MONDO:0002154
CHEBI:7660,CHEBI:6909,MONDO:0002154
UNII:24H4NWX5CO,CHEBI:17309,UMLS:C0947873
CHEBI:17698,CHEBI:41879,MONDO:0005642
CHEBI:34683,CHEBI:34683,MONDO:0002203
UMLS:C2346820,UMLS:C1367202,MONDO:0005012
UNII:3FYP5M0IJX,CHEBI:3125,MONDO:0002203
UNII:3FYP5M0IJX,DRUGBANK:DB11097,MONDO:0002203
CHEBI:3219,CHEBI:4470,MONDO:0002009
CHEBI:75045,CHEBI:75998,UMLS:C0278987
CHEBI:2500,CHEBI:16914,MONDO:0008638
CHEBI:8093,CHEBI:33118,HP:0025337
CHEBI:32354,CHEBI:93363,HP:0025337
CHEBI:94559,CHEBI:51209,HP:0001742
CHEBI:84116,CHEBI:51209,HP:0001742
UMLS:C2346820,CHEBI:72317,MONDO:0002367
UMLS:C2346820,UMLS:C1367202,MONDO:0002691
CHEBI:47381,CHEBI:6456,UMLS:C0751371
CHEBI:50275,CHEBI:32139,UMLS:C0267055
CHEBI:47381,CHEBI:8768,HP:0100607
CHEBI:3504,CHEBI:48947,MONDO:0001039
CHEBI:39548,CHEBI:15365,MONDO:0005098
CHEBI:5551,CHEBI:8093,HP:0001742
PUBCHEM.COMPOUND:160883,CHEBI:5855,UMLS:C0149875
CHEBI:41879,CHEBI:100241,MONDO:0001051
CHEBI:8228,CHEBI:30314,UMLS:C1802373
CHEBI:7476,CHEBI:50275,MONDO:0011429
CHEBI:63621,CHEBI:45409,MONDO:0005109
CHEBI:16914,CHEBI:78320,UMLS:C0010046
CHEBI:76128,CHEBI:94557,HP:0002487
UNII:9810NUL4D1,PUBCHEM.COMPOUND:11431811,MONDO:0004849
CHEBI:94848,CHEBI:27306,NCIT:C92834
CHEBI:16199,CHEBI:17650,MONDO:0006608
CHEBI:9667,CHEBI:7507,MONDO:0006608
CHEBI:74460,CHEBI:17650,UMLS:C0241873
MESH:C558471,UMLS:C1699394,MONDO:0006702
CHEBI:27594,CHEBI:31498,HP:0033589
CHEBI:27306,CHEBI:17439,MONDO:0004574
CHEBI:31498,UMLS:C0111046,HP:0033589
CHEBI:35176,CHEBI:8093,MONDO:0006733
CHEBI:72317,UMLS:C2346820,MONDO:0005086
UMLS:C2346820,CHEBI:72317,MONDO:0005086
CHEBI:6129,CHEBI:8093,UMLS:C1626415
CHEBI:27644,CHEBI:9667,MONDO:0002137
UNII:5PKM8P0G5I,UMLS:C0700346,MONDO:0002243
CHEBI:30314,UMLS:C0903898,MONDO:0005148
CHEBI:68610,CHEBI:6801,MONDO:0005148
CHEBI:9667,CHEBI:27644,MONDO:0002137
UMLS:C0338204,UMLS:C1699394,MONDO:0007254
CHEBI:85662,CHEBI:5931,MONDO:0005148
CHEBI:90851,CHEBI:63637,MONDO:0005012
CHEBI:95178,CHEBI:3611,MONDO:0004901
UNII:SST07NLK7J,CHEBI:3309,MONDO:0018019
CHEBI:3183,CHEBI:8093,MONDO:0011786
CHEBI:49040,CHEBI:149601,MONDO:0005439
UNII:PUE0TO3XDR,CHEBI:10033,HP:0002625
UNII:8NZ41MIK1O,CHEBI:10033,HP:0002625
CHEBI:9667,CHEBI:16914,MONDO:0004980
CHEBI:7507,CHEBI:41879,MONDO:0004980
CHEBI:34764,CHEBI:7507,MONDO:0004980
CHEBI:8310,UMLS:C0004599,MONDO:0020944
CHEBI:46195,CHEBI:76128,MONDO:0005578
CHEBI:28674,CHEBI:84115,HP:0025337
UNII:1C75676F8V,CHEBI:43968,MONDO:0100338
CHEBI:16714,CHEBI:5551,HP:0031246
CHEBI:39548,CHEBI:15365,MONDO:0011374
CHEBI:16914,CHEBI:34764,MONDO:0005230
CHEBI:22652,CHEBI:46195,HP:0001945
CHEBI:51209,CHEBI:46195,HP:0001945
CHEBI:3176,CHEBI:3175,MONDO:0006875
CHEBI:9667,CHEBI:4754,MONDO:0024268
CHEBI:94557,CHEBI:47381,HP:0012531
CHEBI:15365,CHEBI:6832,HP:0012531
CHEBI:48213,CHEBI:48220,HP:0033050
CHEBI:3614,CHEBI:94563,MONDO:0002258
CHEBI:16914,CHEBI:16199,MONDO:0024268
CHEBI:135096,CHEBI:16914,HP:0002829
CHEBI:46195,PUBCHEM.COMPOUND:160883,HP:0012531
CHEBI:31623,PUBCHEM.COMPOUND:3467,UMLS:C1736135
CHEBI:231594,CHEBI:4903,HP:0100608
CHEBI:88258,CHEBI:45924,UMLS:C3544325
CHEBI:32914,CHEBI:6456,UMLS:C0729771
CHEBI:16382,CHEBI:17606,MONDO:0005227
CHEBI:29279,CHEBI:25567,MONDO:0018754
CHEBI:53579,CHEBI:84116,MONDO:0005709
CHEBI:25187,UNII:2R04ONI662,HP:0033050
CHEBI:3764,CHEBI:17650,MONDO:0005915
CHEBI:42355,CHEBI:102484,MONDO:0001031
CHEBI:5779,CHEBI:52010,MONDO:0011786
PUBCHEM.COMPOUND:3467,CHEBI:41879,UMLS:C0015404
CHEBI:51450,CHEBI:41879,UMLS:C0015404
CHEBI:4631,CHEBI:28775,MONDO:0001574
CHEBI:17650,CHEBI:247956,MONDO:0025598
CHEBI:41879,CHEBI:17698,MONDO:0005129
CHEBI:82720,CHEBI:6801,MONDO:0005148
CHEBI:27470,CHEBI:75832,UMLS:C1623040
CHEBI:28680,CHEBI:41977,UMLS:C0796611
CHEBI:93363,CHEBI:84115,NCIT:C38031
CHEBI:93363,CHEBI:84115,NCIT:C38031
CHEBI:30769,CHEBI:64733,MONDO:0006022
CHEBI:50275,CHEBI:32139,MONDO:0004247
CHEBI:38545,CHEBI:15365,UniProtKB:O75175
UNII:2WU922TK3L,UNII:K6BUU8J72P,MONDO:0005155
CHEBI:5118,CHEBI:7735,MONDO:0001792
UMLS:C3827082,UMLS:C1699394,MONDO:0002239
DRUGBANK:DB10401,DRUGBANK:DB10400,HP:0410324
UMLS:C0796392,CHEBI:45863,MONDO:0001944
CHEBI:3176,CHEBI:9599,UMLS:C3838797
CHEBI:9599,CHEBI:4702,MONDO:0001792
UNII:DPT0O3T46P,UMLS:C0338204,MONDO:0003219
CHEBI:22984,CHEBI:27300,MONDO:0011996
